orig_index,perplexity,ppl_tokens,model
6854,12.22057951417533,604,EleutherAI/pythia-1.4b
6855,13.776958493979778,429,EleutherAI/pythia-1.4b
6856,21.1364677883347,316,EleutherAI/pythia-1.4b
6857,25.9463214504941,583,EleutherAI/pythia-1.4b
6858,5.12938212526856,86,EleutherAI/pythia-1.4b
6859,11.578258874903373,1039,EleutherAI/pythia-1.4b
6860,48.053245855274895,37,EleutherAI/pythia-1.4b
6861,3.8075886118517133,538,EleutherAI/pythia-1.4b
6862,32.06796636317789,582,EleutherAI/pythia-1.4b
6863,89.85104194767695,11,EleutherAI/pythia-1.4b
6864,15.636941711422873,62,EleutherAI/pythia-1.4b
6865,15.83382350778239,1131,EleutherAI/pythia-1.4b
6866,20.639843301801346,315,EleutherAI/pythia-1.4b
6867,9.852492756908324,423,EleutherAI/pythia-1.4b
6868,4.916785402396988,486,EleutherAI/pythia-1.4b
6869,27.387370015102526,358,EleutherAI/pythia-1.4b
6870,14.178868328561258,401,EleutherAI/pythia-1.4b
6871,7.377048509544654,355,EleutherAI/pythia-1.4b
6872,9.74782377805902,477,EleutherAI/pythia-1.4b
6873,4.153398644223702,110,EleutherAI/pythia-1.4b
6874,3.9288075690472812,419,EleutherAI/pythia-1.4b
6875,29.678179897449837,203,EleutherAI/pythia-1.4b
6876,19.493677221154805,3181,EleutherAI/pythia-1.4b
6877,15.492975450708556,288,EleutherAI/pythia-1.4b
6878,5.942309226320368,881,EleutherAI/pythia-1.4b
6879,3.9779856411869474,388,EleutherAI/pythia-1.4b
6880,19.249791304398794,238,EleutherAI/pythia-1.4b
6881,3.260836342761087,288,EleutherAI/pythia-1.4b
6882,34.037495332475174,19,EleutherAI/pythia-1.4b
6883,23.507618322170554,595,EleutherAI/pythia-1.4b
6884,8.41611776776639,366,EleutherAI/pythia-1.4b
6885,4.250275035297978,466,EleutherAI/pythia-1.4b
6886,12.485382301886673,590,EleutherAI/pythia-1.4b
6887,6.647603890950136,507,EleutherAI/pythia-1.4b
6888,26.956552628485497,324,EleutherAI/pythia-1.4b
6889,26.35927767060354,234,EleutherAI/pythia-1.4b
6890,5.766438076319862,449,EleutherAI/pythia-1.4b
6891,12.369656179292207,77,EleutherAI/pythia-1.4b
6892,24.663329312817392,250,EleutherAI/pythia-1.4b
6893,7.99983983002997,593,EleutherAI/pythia-1.4b
6894,13.395830789160122,554,EleutherAI/pythia-1.4b
6895,8.546952683399201,395,EleutherAI/pythia-1.4b
6896,10.62397927264736,558,EleutherAI/pythia-1.4b
6897,5.459318244645104,455,EleutherAI/pythia-1.4b
6898,18.695230402116483,681,EleutherAI/pythia-1.4b
6899,4.994260539493545,315,EleutherAI/pythia-1.4b
6900,4.267481908335728,554,EleutherAI/pythia-1.4b
6901,8.73603051170219,1248,EleutherAI/pythia-1.4b
6902,4.014209669907185,553,EleutherAI/pythia-1.4b
6903,4.527778290972543,292,EleutherAI/pythia-1.4b
6904,4.347300250380513,273,EleutherAI/pythia-1.4b
6905,4.97890242318722,371,EleutherAI/pythia-1.4b
6906,15.379512701660943,390,EleutherAI/pythia-1.4b
6907,5.413122423536026,110,EleutherAI/pythia-1.4b
6908,23.307119882385457,376,EleutherAI/pythia-1.4b
6909,12.72002906754693,1005,EleutherAI/pythia-1.4b
6910,5.434841319881373,445,EleutherAI/pythia-1.4b
6911,7.433727833033603,194,EleutherAI/pythia-1.4b
6912,14.144658381800266,543,EleutherAI/pythia-1.4b
6913,18.148310150231907,231,EleutherAI/pythia-1.4b
6914,11.181240883095008,4461,EleutherAI/pythia-1.4b
6915,5.964170941003892,231,EleutherAI/pythia-1.4b
6916,4.610623552164937,565,EleutherAI/pythia-1.4b
6917,4.6087403577374575,230,EleutherAI/pythia-1.4b
6918,13.287550132340149,512,EleutherAI/pythia-1.4b
6919,13.733865297949052,213,EleutherAI/pythia-1.4b
6920,10.265752082170865,1264,EleutherAI/pythia-1.4b
6921,26.425436226505077,304,EleutherAI/pythia-1.4b
6922,18.044025562669965,104,EleutherAI/pythia-1.4b
6923,25.281845399635355,225,EleutherAI/pythia-1.4b
6924,17.251966549197096,243,EleutherAI/pythia-1.4b
6925,22.5139318669623,497,EleutherAI/pythia-1.4b
6926,6.036879299018097,782,EleutherAI/pythia-1.4b
6927,3.865780771777772,519,EleutherAI/pythia-1.4b
6928,9.457373488790878,353,EleutherAI/pythia-1.4b
6929,10.89741629968178,627,EleutherAI/pythia-1.4b
6930,18.111954150808934,1657,EleutherAI/pythia-1.4b
6931,5.507315052230654,173,EleutherAI/pythia-1.4b
6932,11.003397494111852,665,EleutherAI/pythia-1.4b
6933,9.945494330063909,668,EleutherAI/pythia-1.4b
6934,14.271429907292184,45,EleutherAI/pythia-1.4b
6935,7.0506857443126245,123,EleutherAI/pythia-1.4b
6936,3.919267165837762,246,EleutherAI/pythia-1.4b
6937,6.510350514182896,500,EleutherAI/pythia-1.4b
6938,22.060362031867577,1043,EleutherAI/pythia-1.4b
6939,22.640573529439813,264,EleutherAI/pythia-1.4b
6940,25.447592504104566,831,EleutherAI/pythia-1.4b
6941,9.832942515993459,572,EleutherAI/pythia-1.4b
6942,9.382972480121232,837,EleutherAI/pythia-1.4b
6943,14.604037294405686,89,EleutherAI/pythia-1.4b
6944,9.3477957052529,691,EleutherAI/pythia-1.4b
6945,18.286275720742985,617,EleutherAI/pythia-1.4b
6946,35.74933432317419,95,EleutherAI/pythia-1.4b
6947,18.27320974689304,895,EleutherAI/pythia-1.4b
6948,10.827992466178635,412,EleutherAI/pythia-1.4b
6949,15.21416433588115,630,EleutherAI/pythia-1.4b
6950,6.1088971970475505,382,EleutherAI/pythia-1.4b
6951,17.64849533954956,351,EleutherAI/pythia-1.4b
6952,9.569716420033934,741,EleutherAI/pythia-1.4b
6953,42.09637464965051,113,EleutherAI/pythia-1.4b
6954,18.52008660555266,1142,EleutherAI/pythia-1.4b
6955,10.311753674164231,1229,EleutherAI/pythia-1.4b
6956,15.443192819905633,535,EleutherAI/pythia-1.4b
6957,21.7907123700161,21,EleutherAI/pythia-1.4b
6958,28.99072707213591,85,EleutherAI/pythia-1.4b
6959,35.80938024182984,418,EleutherAI/pythia-1.4b
6960,20.263191027008265,433,EleutherAI/pythia-1.4b
6961,22.05979400236239,818,EleutherAI/pythia-1.4b
6962,8.91487094997177,477,EleutherAI/pythia-1.4b
6963,19.72355152915456,528,EleutherAI/pythia-1.4b
6964,13.973576718458556,672,EleutherAI/pythia-1.4b
6965,78.86479330442612,38,EleutherAI/pythia-1.4b
6966,37.93700275944651,71,EleutherAI/pythia-1.4b
6967,9.27166342098277,228,EleutherAI/pythia-1.4b
6968,4.377799879346537,281,EleutherAI/pythia-1.4b
6969,41.62795450881829,183,EleutherAI/pythia-1.4b
6970,19.527918312657278,799,EleutherAI/pythia-1.4b
6971,9.62899952858131,1027,EleutherAI/pythia-1.4b
6972,6.213490038916868,382,EleutherAI/pythia-1.4b
6973,30.536834088389213,205,EleutherAI/pythia-1.4b
6974,19.127563121683643,670,EleutherAI/pythia-1.4b
6975,7.098046990814812,480,EleutherAI/pythia-1.4b
6976,7.042294074815511,540,EleutherAI/pythia-1.4b
6977,5.976729467401875,160,EleutherAI/pythia-1.4b
6978,8.367770681011947,640,EleutherAI/pythia-1.4b
6979,4.795502269961094,244,EleutherAI/pythia-1.4b
6980,5.871716940471952,442,EleutherAI/pythia-1.4b
6981,54.16391354501707,106,EleutherAI/pythia-1.4b
6982,17.55544771974323,362,EleutherAI/pythia-1.4b
6983,6.996444043355948,312,EleutherAI/pythia-1.4b
6984,14.87428785757738,56,EleutherAI/pythia-1.4b
6985,5.152378934774852,93,EleutherAI/pythia-1.4b
6986,2.778963226548627,592,EleutherAI/pythia-1.4b
6987,9.61674811826961,727,EleutherAI/pythia-1.4b
6988,4.324953909377662,219,EleutherAI/pythia-1.4b
6989,18.61578800919612,255,EleutherAI/pythia-1.4b
6990,20.458252861385787,228,EleutherAI/pythia-1.4b
6991,16.570845300619105,406,EleutherAI/pythia-1.4b
6992,3.5750317635381195,449,EleutherAI/pythia-1.4b
6993,3.8022599276391453,480,EleutherAI/pythia-1.4b
6994,11.617795453990388,431,EleutherAI/pythia-1.4b
6995,87.64877632091674,546,EleutherAI/pythia-1.4b
6996,5.550369186779018,156,EleutherAI/pythia-1.4b
6997,20.1795586319427,953,EleutherAI/pythia-1.4b
6998,5.151575608852616,228,EleutherAI/pythia-1.4b
6999,15.39768489924159,531,EleutherAI/pythia-1.4b
7000,3.8021964711100167,304,EleutherAI/pythia-1.4b
7001,15.164493008669666,343,EleutherAI/pythia-1.4b
7002,11.505109298464088,153,EleutherAI/pythia-1.4b
7003,4.411809827464394,305,EleutherAI/pythia-1.4b
7004,30.927348692640116,52,EleutherAI/pythia-1.4b
7005,5.622572143982633,126,EleutherAI/pythia-1.4b
7006,14.114565242484042,819,EleutherAI/pythia-1.4b
7007,10.19271403577442,578,EleutherAI/pythia-1.4b
7008,7.537945574037764,1034,EleutherAI/pythia-1.4b
7009,7.819490552894975,865,EleutherAI/pythia-1.4b
7010,35.35625160302694,44,EleutherAI/pythia-1.4b
7011,22.747092434523857,322,EleutherAI/pythia-1.4b
7012,23.295570053094092,92,EleutherAI/pythia-1.4b
7013,7.878221440321981,479,EleutherAI/pythia-1.4b
7014,48.45971211676796,272,EleutherAI/pythia-1.4b
7015,11.903829636712766,1738,EleutherAI/pythia-1.4b
7016,16.17612571866963,823,EleutherAI/pythia-1.4b
7017,6.330057860012585,318,EleutherAI/pythia-1.4b
7018,25.175770738648247,224,EleutherAI/pythia-1.4b
7019,5.488622806410471,71,EleutherAI/pythia-1.4b
7020,24.808359846433916,818,EleutherAI/pythia-1.4b
7021,3.453610396364373,227,EleutherAI/pythia-1.4b
7022,28.37798640545752,150,EleutherAI/pythia-1.4b
7023,9.17075950002922,924,EleutherAI/pythia-1.4b
7024,4.177902523214518,211,EleutherAI/pythia-1.4b
7025,1.3343556849571054,543,EleutherAI/pythia-1.4b
7026,11.492183170246967,580,EleutherAI/pythia-1.4b
7027,12.765007396860403,900,EleutherAI/pythia-1.4b
7028,7.61959950711489,440,EleutherAI/pythia-1.4b
7029,25.863930167700616,672,EleutherAI/pythia-1.4b
7030,6.385607202088121,320,EleutherAI/pythia-1.4b
7031,10.3319769551864,4006,EleutherAI/pythia-1.4b
7032,63.450251437683015,11,EleutherAI/pythia-1.4b
7033,15.226476878082007,749,EleutherAI/pythia-1.4b
7034,187.56923404829826,22,EleutherAI/pythia-1.4b
7035,6.392280528706683,156,EleutherAI/pythia-1.4b
7036,47.66405097514602,35,EleutherAI/pythia-1.4b
7037,9.645368223226892,59,EleutherAI/pythia-1.4b
7038,20.73820010086461,538,EleutherAI/pythia-1.4b
7039,25.325927910828316,856,EleutherAI/pythia-1.4b
7040,15.169146867118389,146,EleutherAI/pythia-1.4b
7041,20.636758114242255,829,EleutherAI/pythia-1.4b
7042,5.25571691616707,497,EleutherAI/pythia-1.4b
7043,4.565139481243678,475,EleutherAI/pythia-1.4b
7044,16.449375042012687,342,EleutherAI/pythia-1.4b
7045,25.798230157729993,251,EleutherAI/pythia-1.4b
7046,10.115214341532843,468,EleutherAI/pythia-1.4b
7047,3.79367347231955,454,EleutherAI/pythia-1.4b
7048,6.807752059832935,301,EleutherAI/pythia-1.4b
7049,18.50320489166612,56,EleutherAI/pythia-1.4b
7050,15.552760363344037,658,EleutherAI/pythia-1.4b
7051,4.8768131726680055,130,EleutherAI/pythia-1.4b
7052,4.764316700417714,267,EleutherAI/pythia-1.4b
7053,24.465552354890647,309,EleutherAI/pythia-1.4b
7054,19.316343802456586,681,EleutherAI/pythia-1.4b
7055,51.37430650591691,406,EleutherAI/pythia-1.4b
7056,4.549461194603365,510,EleutherAI/pythia-1.4b
7057,17.878711270806313,1588,EleutherAI/pythia-1.4b
7058,11.664712293858548,1035,EleutherAI/pythia-1.4b
7059,54.76664395719087,27,EleutherAI/pythia-1.4b
7060,9.973054856538228,236,EleutherAI/pythia-1.4b
7061,4.472286373169623,460,EleutherAI/pythia-1.4b
7062,3.808475181621183,272,EleutherAI/pythia-1.4b
7063,12.65537018907558,205,EleutherAI/pythia-1.4b
7064,16.632842327412902,949,EleutherAI/pythia-1.4b
7065,19.202142439810263,219,EleutherAI/pythia-1.4b
7066,11.451321135460132,676,EleutherAI/pythia-1.4b
7067,21.256166941966253,486,EleutherAI/pythia-1.4b
7068,5.370520188608245,211,EleutherAI/pythia-1.4b
7069,18.791841330834526,587,EleutherAI/pythia-1.4b
7070,25.972111676124374,233,EleutherAI/pythia-1.4b
7071,17.684710501521373,409,EleutherAI/pythia-1.4b
7072,6.06675955421757,189,EleutherAI/pythia-1.4b
7073,11.061936748953316,432,EleutherAI/pythia-1.4b
7074,34.141487485721036,106,EleutherAI/pythia-1.4b
7075,19.190535766931266,1242,EleutherAI/pythia-1.4b
7076,17.159831223394416,272,EleutherAI/pythia-1.4b
7077,8.662943126188013,64,EleutherAI/pythia-1.4b
7078,7.980494520765369,762,EleutherAI/pythia-1.4b
7079,3.77332088242298,142,EleutherAI/pythia-1.4b
7080,15.332331664355713,728,EleutherAI/pythia-1.4b
7081,23.265630511130862,108,EleutherAI/pythia-1.4b
7082,5.97060597656248,409,EleutherAI/pythia-1.4b
7083,4.526439900803872,203,EleutherAI/pythia-1.4b
7084,11.422629892944215,547,EleutherAI/pythia-1.4b
7085,10.525431078627001,625,EleutherAI/pythia-1.4b
7086,13.043867873541819,713,EleutherAI/pythia-1.4b
7087,18.025536308855383,641,EleutherAI/pythia-1.4b
7088,6.44184751443015,140,EleutherAI/pythia-1.4b
7089,18.367657325558447,639,EleutherAI/pythia-1.4b
7090,45.91595885640693,506,EleutherAI/pythia-1.4b
7091,9.553214175535384,1148,EleutherAI/pythia-1.4b
7092,17.643021932805173,397,EleutherAI/pythia-1.4b
7093,25.71851647488494,218,EleutherAI/pythia-1.4b
7094,14.674407834307265,243,EleutherAI/pythia-1.4b
7095,12.96569933536953,515,EleutherAI/pythia-1.4b
7096,12.73452448671357,1033,EleutherAI/pythia-1.4b
7097,35.675989910526184,235,EleutherAI/pythia-1.4b
7098,11.519461556360305,813,EleutherAI/pythia-1.4b
7099,10.852426388120135,906,EleutherAI/pythia-1.4b
7100,28.832806489811233,799,EleutherAI/pythia-1.4b
7101,13.637966806327746,282,EleutherAI/pythia-1.4b
7102,92.97117557004795,26,EleutherAI/pythia-1.4b
7103,23.75558338202489,125,EleutherAI/pythia-1.4b
7104,24.451761098552023,231,EleutherAI/pythia-1.4b
7105,6.9485297294050445,1049,EleutherAI/pythia-1.4b
7106,3.6267688149980923,271,EleutherAI/pythia-1.4b
7107,4.267526676237353,140,EleutherAI/pythia-1.4b
7108,5.199250028990327,324,EleutherAI/pythia-1.4b
7109,6.555924773739296,223,EleutherAI/pythia-1.4b
7110,626.4071343489012,17,EleutherAI/pythia-1.4b
7111,7.196249414341868,107,EleutherAI/pythia-1.4b
7112,4.242177016726249,387,EleutherAI/pythia-1.4b
7113,14.937955814574595,452,EleutherAI/pythia-1.4b
7114,21.579899945630764,622,EleutherAI/pythia-1.4b
7115,8.724977671818532,343,EleutherAI/pythia-1.4b
7116,4.235736170956578,471,EleutherAI/pythia-1.4b
7117,9.023041008133221,886,EleutherAI/pythia-1.4b
7118,3.1318715613412156,510,EleutherAI/pythia-1.4b
7119,17.469024027646647,1908,EleutherAI/pythia-1.4b
7120,3.8945030809919023,298,EleutherAI/pythia-1.4b
7121,3.9351480551373235,155,EleutherAI/pythia-1.4b
7122,4.866533923737607,233,EleutherAI/pythia-1.4b
7123,12.690996936440376,41,EleutherAI/pythia-1.4b
7124,30.96107942190084,247,EleutherAI/pythia-1.4b
7125,3.5763527300377778,591,EleutherAI/pythia-1.4b
7126,11.866616641842947,565,EleutherAI/pythia-1.4b
7127,27.617279051093348,228,EleutherAI/pythia-1.4b
7128,5.374100188155458,206,EleutherAI/pythia-1.4b
7129,10.78693537470399,735,EleutherAI/pythia-1.4b
7130,36.27646264151232,218,EleutherAI/pythia-1.4b
7131,5.895357362866996,195,EleutherAI/pythia-1.4b
7132,12.030635101272445,332,EleutherAI/pythia-1.4b
7133,14.561130643164844,575,EleutherAI/pythia-1.4b
7134,4.273501296098816,452,EleutherAI/pythia-1.4b
7135,9.35849730083857,201,EleutherAI/pythia-1.4b
7136,4.606985893272667,94,EleutherAI/pythia-1.4b
7137,13.556396358193423,1205,EleutherAI/pythia-1.4b
7138,17.17717039653242,650,EleutherAI/pythia-1.4b
7139,9.422450186874501,767,EleutherAI/pythia-1.4b
7140,29.205170906018537,262,EleutherAI/pythia-1.4b
7141,11.529517963775069,211,EleutherAI/pythia-1.4b
7142,15.55301622207344,306,EleutherAI/pythia-1.4b
7143,13.890055241804461,878,EleutherAI/pythia-1.4b
7144,18.944150064134153,372,EleutherAI/pythia-1.4b
7145,8.212720891173092,233,EleutherAI/pythia-1.4b
7146,21.342271590085545,863,EleutherAI/pythia-1.4b
7147,20.57697604247325,261,EleutherAI/pythia-1.4b
7148,20.380636452514096,757,EleutherAI/pythia-1.4b
7149,16.662547211607926,189,EleutherAI/pythia-1.4b
7150,8.594869757060582,612,EleutherAI/pythia-1.4b
7151,31.573493430814217,1072,EleutherAI/pythia-1.4b
7152,12.105180587274457,536,EleutherAI/pythia-1.4b
7153,6.625301256421683,155,EleutherAI/pythia-1.4b
7154,22.643040519386158,471,EleutherAI/pythia-1.4b
7155,13.953485209872143,56,EleutherAI/pythia-1.4b
7156,188.61644776357807,18,EleutherAI/pythia-1.4b
7157,7.5090788696570625,945,EleutherAI/pythia-1.4b
7158,20.25229494816463,242,EleutherAI/pythia-1.4b
7159,14.29659027699247,827,EleutherAI/pythia-1.4b
7160,83.39706120899632,64,EleutherAI/pythia-1.4b
7161,8.086211845095042,1152,EleutherAI/pythia-1.4b
7162,16.524433237795677,437,EleutherAI/pythia-1.4b
7163,18.954351376936845,583,EleutherAI/pythia-1.4b
7164,3.724632645609816,403,EleutherAI/pythia-1.4b
7165,10.87878534671766,1029,EleutherAI/pythia-1.4b
7166,4.867797043816494,422,EleutherAI/pythia-1.4b
7167,5.01598718282792,262,EleutherAI/pythia-1.4b
7168,11.016068004908483,222,EleutherAI/pythia-1.4b
7169,12.612116201031627,652,EleutherAI/pythia-1.4b
7170,3.7968241871142108,248,EleutherAI/pythia-1.4b
7171,28.652319064275105,403,EleutherAI/pythia-1.4b
7172,9.110469596222703,463,EleutherAI/pythia-1.4b
7173,7.72020658644566,273,EleutherAI/pythia-1.4b
7174,6.4696911533785,116,EleutherAI/pythia-1.4b
7175,11.660941753309691,1067,EleutherAI/pythia-1.4b
7176,21.771389191572265,318,EleutherAI/pythia-1.4b
7177,3.26686126183609,412,EleutherAI/pythia-1.4b
7178,19.805586806202378,680,EleutherAI/pythia-1.4b
7179,9.251212018008438,659,EleutherAI/pythia-1.4b
7180,33.540877898518524,242,EleutherAI/pythia-1.4b
7181,15.812391808777212,550,EleutherAI/pythia-1.4b
7182,5.030551681913363,180,EleutherAI/pythia-1.4b
7183,13.235415544837878,369,EleutherAI/pythia-1.4b
7184,28.885015713967494,561,EleutherAI/pythia-1.4b
7185,8.354480368212577,307,EleutherAI/pythia-1.4b
7186,7.050481504011903,446,EleutherAI/pythia-1.4b
7187,18.002468549859667,483,EleutherAI/pythia-1.4b
7188,27.518681802643847,957,EleutherAI/pythia-1.4b
7189,11.838939569313427,618,EleutherAI/pythia-1.4b
7190,11.047943802784273,262,EleutherAI/pythia-1.4b
7191,22.316443680424758,225,EleutherAI/pythia-1.4b
7192,4.5329855837475534,205,EleutherAI/pythia-1.4b
7193,18.802543391091827,685,EleutherAI/pythia-1.4b
7194,19.245225285659156,396,EleutherAI/pythia-1.4b
7195,51.58226637224763,61,EleutherAI/pythia-1.4b
7196,16.59457496094436,402,EleutherAI/pythia-1.4b
7197,15.433137023979647,248,EleutherAI/pythia-1.4b
7198,27.329832427835473,882,EleutherAI/pythia-1.4b
7199,13.0972681377572,540,EleutherAI/pythia-1.4b
7200,8.030319348297542,163,EleutherAI/pythia-1.4b
7201,4.4249486448734645,225,EleutherAI/pythia-1.4b
7202,20.66203874428004,683,EleutherAI/pythia-1.4b
7203,21.069771925571693,1408,EleutherAI/pythia-1.4b
7204,4.949589659411741,230,EleutherAI/pythia-1.4b
7205,35.4867458111198,1004,EleutherAI/pythia-1.4b
7206,30.080920085973133,371,EleutherAI/pythia-1.4b
7207,17.282826584667514,299,EleutherAI/pythia-1.4b
7208,31.27169141442947,486,EleutherAI/pythia-1.4b
7209,19.06653936122932,2980,EleutherAI/pythia-1.4b
7210,19.450047126673404,320,EleutherAI/pythia-1.4b
7211,6.362627721880581,345,EleutherAI/pythia-1.4b
7212,73.05991023989134,51,EleutherAI/pythia-1.4b
7213,3.5168857558681093,697,EleutherAI/pythia-1.4b
7214,13.214362572617217,592,EleutherAI/pythia-1.4b
7215,6.916893522240815,199,EleutherAI/pythia-1.4b
7216,41.74312301255488,684,EleutherAI/pythia-1.4b
7217,10.852651496001663,179,EleutherAI/pythia-1.4b
7218,4.9952793081986835,223,EleutherAI/pythia-1.4b
7219,10.338019409788181,382,EleutherAI/pythia-1.4b
7220,6.7047784115600315,454,EleutherAI/pythia-1.4b
7221,4.5494470938362594,179,EleutherAI/pythia-1.4b
7222,29.41040754773468,254,EleutherAI/pythia-1.4b
7223,3.894146080688566,234,EleutherAI/pythia-1.4b
7224,8.386403047941196,699,EleutherAI/pythia-1.4b
7225,15.120462454781581,1065,EleutherAI/pythia-1.4b
7226,22.942259090956497,567,EleutherAI/pythia-1.4b
7227,23.764607485087204,628,EleutherAI/pythia-1.4b
7228,9.857535037907143,572,EleutherAI/pythia-1.4b
7229,22.326081466787592,562,EleutherAI/pythia-1.4b
7230,26.2699563332499,97,EleutherAI/pythia-1.4b
7231,13.677926952639657,6930,EleutherAI/pythia-1.4b
7232,9.266808143313874,1037,EleutherAI/pythia-1.4b
7233,29.923466843007326,173,EleutherAI/pythia-1.4b
7234,6.767805254643923,32,EleutherAI/pythia-1.4b
7235,9.705647563727602,678,EleutherAI/pythia-1.4b
7236,8.206396818490646,858,EleutherAI/pythia-1.4b
7237,14.65927348049486,1264,EleutherAI/pythia-1.4b
7238,18.889023569481555,787,EleutherAI/pythia-1.4b
7239,10.842502996987154,489,EleutherAI/pythia-1.4b
7240,11.090991196784387,530,EleutherAI/pythia-1.4b
7241,3.9246363148970675,242,EleutherAI/pythia-1.4b
7242,16.086606048965578,751,EleutherAI/pythia-1.4b
7243,14.56570698904766,816,EleutherAI/pythia-1.4b
7244,38.80811667551611,24,EleutherAI/pythia-1.4b
7245,3.251987453464964,404,EleutherAI/pythia-1.4b
7246,13.88786310433577,132,EleutherAI/pythia-1.4b
7247,9.387481269133344,397,EleutherAI/pythia-1.4b
7248,24.00120227290463,640,EleutherAI/pythia-1.4b
7249,8.208087458268421,304,EleutherAI/pythia-1.4b
7250,16.12811961016779,1148,EleutherAI/pythia-1.4b
7251,8.59208332861003,83,EleutherAI/pythia-1.4b
7252,24.89250977652036,227,EleutherAI/pythia-1.4b
7253,20.55530323840412,214,EleutherAI/pythia-1.4b
7254,8.670888255701264,86,EleutherAI/pythia-1.4b
7255,6.051052186300884,492,EleutherAI/pythia-1.4b
7256,4.82173732067145,484,EleutherAI/pythia-1.4b
7257,16.189853639637114,520,EleutherAI/pythia-1.4b
7258,24.32173144369253,854,EleutherAI/pythia-1.4b
7259,23.83385511565413,157,EleutherAI/pythia-1.4b
7260,13.188009334206171,501,EleutherAI/pythia-1.4b
7261,20.75672999256985,473,EleutherAI/pythia-1.4b
7262,24.69536777115011,285,EleutherAI/pythia-1.4b
7263,16.591176714108983,1055,EleutherAI/pythia-1.4b
7264,13.756834814733137,836,EleutherAI/pythia-1.4b
7265,32.209069596971304,71,EleutherAI/pythia-1.4b
7266,9.33135577388861,273,EleutherAI/pythia-1.4b
7267,4.1131679033297335,279,EleutherAI/pythia-1.4b
7268,3.9548636188493407,163,EleutherAI/pythia-1.4b
7269,14.489721017782248,626,EleutherAI/pythia-1.4b
7270,4.083084072372073,263,EleutherAI/pythia-1.4b
7271,15.306227961254914,270,EleutherAI/pythia-1.4b
7272,20.219574363549313,520,EleutherAI/pythia-1.4b
7273,40.960027613632214,20,EleutherAI/pythia-1.4b
7274,26.941138800802303,1045,EleutherAI/pythia-1.4b
7275,7.217002600585987,686,EleutherAI/pythia-1.4b
7276,15.046029987145488,729,EleutherAI/pythia-1.4b
7277,16.829286184521365,359,EleutherAI/pythia-1.4b
7278,8.566403785354014,6865,EleutherAI/pythia-1.4b
7279,20.250967147762893,848,EleutherAI/pythia-1.4b
7280,14.47216837643193,599,EleutherAI/pythia-1.4b
7281,19.25290783251131,230,EleutherAI/pythia-1.4b
7282,16.33608469172771,524,EleutherAI/pythia-1.4b
7283,5.330120353930171,140,EleutherAI/pythia-1.4b
7284,14.32006732985591,466,EleutherAI/pythia-1.4b
7285,38.108763877657424,50,EleutherAI/pythia-1.4b
7286,10.22521042603585,85,EleutherAI/pythia-1.4b
7287,8.512750381689507,741,EleutherAI/pythia-1.4b
7288,5.357727290350619,221,EleutherAI/pythia-1.4b
7289,9.879352732302301,525,EleutherAI/pythia-1.4b
7290,5.823535651308706,440,EleutherAI/pythia-1.4b
7291,13.402414859266878,679,EleutherAI/pythia-1.4b
7292,4.430846801259093,305,EleutherAI/pythia-1.4b
7293,35.89703211280403,162,EleutherAI/pythia-1.4b
7294,35.95829486032918,115,EleutherAI/pythia-1.4b
7295,20.75430027886288,330,EleutherAI/pythia-1.4b
7296,42.2014679358104,209,EleutherAI/pythia-1.4b
7297,8.00667664312645,450,EleutherAI/pythia-1.4b
7298,23.71803395959682,168,EleutherAI/pythia-1.4b
7299,6.525014230442627,120,EleutherAI/pythia-1.4b
7300,4.9344318531264335,214,EleutherAI/pythia-1.4b
7301,18.76067966031432,439,EleutherAI/pythia-1.4b
7302,21.735783639687995,1603,EleutherAI/pythia-1.4b
7303,19.51902307000302,256,EleutherAI/pythia-1.4b
7304,9.121336598254148,197,EleutherAI/pythia-1.4b
7305,16.18941746981786,751,EleutherAI/pythia-1.4b
7306,4.661877853077783,474,EleutherAI/pythia-1.4b
7307,4.4097891463058945,257,EleutherAI/pythia-1.4b
7308,4.994137896375778,72,EleutherAI/pythia-1.4b
7309,4.988865306265871,305,EleutherAI/pythia-1.4b
7310,4.1810284250521494,389,EleutherAI/pythia-1.4b
7311,7.535717392444071,601,EleutherAI/pythia-1.4b
7312,20.66303386345418,372,EleutherAI/pythia-1.4b
7313,8.279516323216606,336,EleutherAI/pythia-1.4b
7314,38.97711176479039,57,EleutherAI/pythia-1.4b
7315,23.4651286615619,662,EleutherAI/pythia-1.4b
7316,18.030006390687245,392,EleutherAI/pythia-1.4b
7317,5.848875486630543,209,EleutherAI/pythia-1.4b
7318,15.388968518655702,617,EleutherAI/pythia-1.4b
7319,5.230960421542721,232,EleutherAI/pythia-1.4b
7320,5.8477913784612765,436,EleutherAI/pythia-1.4b
7321,13.785687506196963,1787,EleutherAI/pythia-1.4b
7322,5.2592711706494155,278,EleutherAI/pythia-1.4b
7323,15.733870486001496,1043,EleutherAI/pythia-1.4b
7324,4.6332913858614555,230,EleutherAI/pythia-1.4b
7325,35.91179859506486,149,EleutherAI/pythia-1.4b
7326,19.29474286332364,1296,EleutherAI/pythia-1.4b
7327,5.980236618315376,450,EleutherAI/pythia-1.4b
7328,5.970766122841947,195,EleutherAI/pythia-1.4b
7329,4.8292373363026,264,EleutherAI/pythia-1.4b
7330,30.293264326151327,323,EleutherAI/pythia-1.4b
7331,4.865094239053102,434,EleutherAI/pythia-1.4b
7332,6.1843046248562,242,EleutherAI/pythia-1.4b
